lokasi;Sentimen;komentar
bukit tinggi daramista;Positif;Wisata perbukitan yang masih alami. Banyak spot foto yang menantang. Tidak cocok untuk orang tua atau orang yang punya masalah dengan kesehatan kakinya. Lokasi bukit menanjak cukup curam dan masih berbatu. Masih dalam proses pembangunan. Saat berada diatas bukit akan disuguhi pemandangan alam yang indah.
bukit tinggi daramista;Positif;"Udah banyak tempat"" foto yg kece bingits. Hanya saja waktu kesana, sudah mau maghrib jadi buru""."
bukit tinggi daramista;Positif;"Sekarang tempatnya lumayan bagus, dan jalannya ud d perbaiki jauh lebih bagus dri tahun kemaren,,, banyak yg di tambah pemandangannya, rumah pohonnya bagus"" pas buat yg suka selvi sendiri maupun sma kluarga"
bukit tinggi daramista;Positif;Bukit tinggi salah distinasi wisata di semenep yang terletak di barat kota tempatnya cukup untuk lepas suntuk keluarga, kawand atau orang yang sesuwai andai nilai. Dan sangat bersahabat dengan isi kantong dengan karcis masuk rp. 5000/org untuk free selfi rp 15.000/org dengan fasilitas tempat foto yang cukuplah.
bukit tinggi daramista;Positif;Saya sangat senang sekali berada disana,karena pemandangannya sangat indah dari sana.Tapi saya merasa kelelahan saat menaiki bukit tinggi.?? …
bukit tinggi daramista;Positif;tempat bagus, cocok untuk yang nyari spot selfie.
bukit tinggi daramista;Positif;Ini adalah tempat yg bagus untuk menghilangkan kepenatan ditengah kesibukan....
bukit tinggi daramista;Positif;View yg bagus enak buat tempat santai.murah meriah lg...cm jalanx masih berbatu sangat bahaya bagi anak klo lari2..hehehe
bukit tinggi daramista;Positif;Banyak tempat selvi yg kondisinya berbahaya. Kurangnya savety dri pengelolah.
bukit tinggi daramista;Positif;"Bisa bersama"" melewati waktu untuk kita brkumpul,, krn bahagia itu sederhana."
bukit tinggi daramista;Positif;View nya bagus banget... Kalo sore mungkin lebih bagus ...jalan hanya cukup 1 mobil...
bukit tinggi daramista;Positif;Keren, tapi aksesnya butuh diperlebar/diperbaiki jalannya
bukit tinggi daramista;Positif;Bagus tmpatnya unik cuma panas bnget jdi saran klo mau ksna pagi atau sore
bukit tinggi daramista;Positif;Satu kata ...bagus..destinasi wisata paling tinggi d Sumenep...
bukit tinggi daramista;Positif;Fasilitasnya sangat minim untuk taraf rekreasi mohon lekas dibenahi secepatnya.
bukit tinggi daramista;Positif;Bagus pemandangan tp sayang tidak ada org yg menjaga pintu masuk
bukit tinggi daramista;Positif;"tempat yang menarik tapi kurang cocok untuk keluarga yang memiliki anak kecil.
banyak tersedia spot yang instagramable.
saran saya, harus menyiapkan kondisi kendaraan karena jalur menuju ke lokasi dan …"
bukit tinggi daramista;Positif;Indahnya pesona bukit tinggi Kab. sumenep
bukit tinggi daramista;Positif;Terasa berada di ketinggian, dengan pemandangan yg sangat indah, dan fasilitas yg smakin membaik ...
bukit tinggi daramista;Positif;Salah satu tempat wisata di ujung madura sumenep
bukit tinggi daramista;Positif;Tempatnya bagus cuman tempat makannya kurang lengkap
bukit tinggi daramista;Positif;Suasana Boekit Tinggi menjadi sangat berbeda saat hujan di sore hari. Meskipun gak bisa eksplore lebih banyak spot kecenya, tapi pemandangan yang disuguhkan amazing banget. Nuansanya mendadak syahdu karena kabut-kabut yang bermunculan. …
bukit tinggi daramista;Positif;Tempat yang cukup bagus untuk liburan dengan pasangan
bukit tinggi daramista;Positif;Seru untuk foto2 an  dn penggemar selfiloop
bukit tinggi daramista;Positif;Tempatnya bagus untuk foto-foto. Kita bisa lihat pemandangan kota sumenep dari atas bukit ini. Akses kesini agak sulit karena jalannya sempit hanya muat satu mobil.
bukit tinggi daramista;Positif;Spotnya keren2.. Cocok buat yang suka selfie sama liat pemandangannya indah banget.. Cuman kurang ditingkatkan lagi, kalo masalah tempat sampah kurang disediakan.
bukit tinggi daramista;Positif;Boekit Tinggi Daramista merupakan salah satu destinasi wisata yang berada di pulau madura tepatnya di lenteng Sumenep, Boekit Tinggi ini mengalami perkembangan dari waktu ke waktu, yang dulu hanya kolam dan ruko ruko kecil, sekarang sudah …
bukit tinggi daramista;Positif;"Pertama kali kemadura langsung di ajak jalan"" ke tempat ini"
bukit tinggi daramista;Positif;"Pernah berkunjung dulu waktu masih awal-awal pembangunannya.. Lumayan buat me_refresh diri..
Menurut informasinya, saat sudah banyak perkembangannya."
bukit tinggi daramista;Positif;Bagus pemandangan alamnya. Tp zona selfinya hanya 3 tempat dan berbahaya. Segera diperbaharui.?? …
bukit tinggi daramista;Positif;Diperbanyak lagi tempat wahana
bukit tinggi daramista;Positif;"Saya belum kesana. Taoi saya yakin disan tempatnya bagus.
Aku kapan kapan kalo ada waktu pasti kesana.   Jangan kecewakan saya heeee"
bukit tinggi daramista;Positif;Tempatnya biasa aja
bukit tinggi daramista;Negatif;jalan ke destinasi tersebut bisa di katakan buruk, masalah pembayaran juga membingungkan, kenapa misalnya d satukan aj langsung d pintu masuk
bukit tinggi daramista;Positif;Top bagus viewnya, tapi masih butuh banyak perawatan dan kebersihan dari pihak pengurus.
bukit tinggi daramista;Negatif;Jalan masuk dan keluar yang berbeda dengan kurangnya petunjuk arah lumayan menyusahkan bagi pengunjung baru dan dari luar kota.
bukit tinggi daramista;Positif;Bagus bngetlah kyak di perbukitan selecta malank keren bnget selfienya bgus bngeetttttz cocok buat para pengunjung turis di luar madura
bukit tinggi daramista;Positif;Menawarkan pemandangan alam ke arah kota Sumenep. Namun masih perlu pembenahan akomodasi dan papan penunjuk arah menuju lokasi.
bukit tinggi daramista;Positif;tempatnya sangat indah
bukit tinggi daramista;Positif;Bagus bagi orang yang suka berlibur. Karena tempat sama pemandangan bagus.
bukit tinggi daramista;Positif;Pemandangannya bagus, tiket masuk tidak terlalu mahal. Perlu penambahan fasilitas
bukit tinggi daramista;Netral;Menjelalang maghrib baru nyampe
bukit tinggi daramista;Positif;Bagus ini guys... kalian bisa melihat kota Sumenep dari atas. Di sini banyak spot buat foto-foto yang unik guys ?? …
bukit tinggi daramista;Positif;Tempatnya instagramable banget.....
bukit tinggi daramista;Positif;Tempat wisata di lenteng
bukit tinggi daramista;Positif;Tempat rekreasi dengan nuansa pegunungan serta bisa menjadi tempat nyantai bersama keluarga
bukit tinggi daramista;Positif;enak buat refreshing ... madura punya
bukit tinggi daramista;Positif;Bagus tempatnya, murah jg
bukit tinggi daramista;Positif;Wisata alam nan sejuk sebagai destinasi alternatif diantara obyek wisata lainnya
bukit tinggi daramista;Positif;Saya sangat suka karna bisa liat pemandangan yang indah dari ketinggian
bukit tinggi daramista;Positif;Tempatnya bagus yg senang hunting pemandangan alam.
bukit tinggi daramista;Positif;Ingin rasanya setiap hari aku kesana, keindahan alam di Madura begitu jelas terlihat...
bukit tinggi daramista;Positif;Tempatnya bagus. Tapi sayang tiketnya masih dibagi
bukit tinggi daramista;Positif;Pemandanganya bagus lumayan lah buat nyantai bareng keluarga
bukit tinggi daramista;Positif;"Asyik...
Puas banget buat teman melepas penat.."
bukit tinggi daramista;Positif;Jalan kesana dan jalan utk pulang kecil skali . Harus mahir menyetir
bukit tinggi daramista;Positif;Bisa melihat sumenep dari ketinggian tapi sayang jalannya berbatu
bukit tinggi daramista;Positif;Lolasi sangat bagus.apa lagi buat prewed...rekomen dah
bukit tinggi daramista;Positif;View eksotis, lokasi terjangkau. HTM bersahabat.
bukit tinggi daramista;Positif;Akses jalan kecil.hanya cukup untuk satu mobil.
bukit tinggi daramista;Positif;Walaupun tempat wisata buatan tp menyenangkan
bukit tinggi daramista;Positif;Tempat yang indah pas banget bagi wisatawan
bukit tinggi daramista;Positif;Seneng bisa rujak bareng sama anak2 dan temen juga
bukit tinggi daramista;Positif;Bagus banget .... Gak nyesel sudah mengunjungi
bukit tinggi daramista;Positif;pemandangan lampu indah dilihat dr atas bukit
bukit tinggi daramista;Positif;Pemandangan sore harinya mantapss?? …
bukit tinggi daramista;Positif;Mungkin perlu perbaikan jalan setapak untuk ke berjalan di area ini
bukit tinggi daramista;Negatif;Jalannya parah, tidak cocok untuk anak balita
bukit tinggi daramista;Positif;Bagus lokasinya hany panas saja
bukit tinggi daramista;Positif;Woww
bukit tinggi daramista;Negatif;Msh blm selesai pembangunan sehingga kurang untuk dilihat
bukit tinggi daramista;Positif;Tempat yang asik untuk berfoto dengan keluarga..
bukit tinggi daramista;Positif;"Pemandangan yang indah
Buat foto dan selfie"
bukit tinggi daramista;Negatif;Cocoknya buat muda mudi aja...
bukit tinggi daramista;Netral;Jalan aksesnya perlu diperlrbar
bukit tinggi daramista;Positif;Bagus tuk wisata keluarga
bukit tinggi daramista;Positif;Sangat cocok untuk reflesing bagi keluarga
bukit tinggi daramista;Negatif;Fasilitas parkir kurang memadai
bukit tinggi daramista;Positif;Serasa menggenggam alam,, benar2 alami
bukit tinggi daramista;Positif;Tempat paling gokil dimalam hari di sumenep
bukit tinggi daramista;Positif;Lumayan Seru Karna Wilayahx Masih Alami
bukit tinggi daramista;Positif;Lokasinya bagus tapi panas
bukit tinggi daramista;Positif;Auo liburan bareng di boekit tinggi daramista
bukit tinggi daramista;Positif;Sejauh ini, baguss dan layak untuk dikembangkan
bukit tinggi daramista;Positif;Wisata alam yg benar2 alam
bukit tinggi daramista;Positif;Gk perlu jauh2 kluar kota
bukit tinggi daramista;Netral;Berapa harga tiket masuk
bukit tinggi daramista;Positif;Lumayanlah kalo soree hari
bukit tinggi daramista;Positif;Lokasi bagus bgt
bukit tinggi daramista;Positif;spot selfie yg bagus
bukit tinggi daramista;Positif;Sangat bagus untuk berlibur
bukit tinggi daramista;Positif;Enak buat istirahat dan foto foto
bukit tinggi daramista;Positif;Bagus viewnya
bukit tinggi daramista;Positif;Pemandangan mantap dan murah
bukit tinggi daramista;Positif;Mantap, jos buat keluarga
bukit tinggi daramista;Positif;Enak buat cuci mata
bukit tinggi daramista;Positif;Jslan krg lebar n prasarana krg
bukit tinggi daramista;Positif;Panas banget kalau siang
bukit tinggi daramista;Positif;Asik buat berlibur
bukit tinggi daramista;Positif;Menyenangkan buat para bikers
bukit tinggi daramista;Positif;Tempatnya bagus
bukit tinggi daramista;Positif;Seruuuuu.....
bukit tinggi daramista;Positif;Sesuainya untuk muda mudi
bukit tinggi daramista;Positif;Bagussss banget....
bukit tinggi daramista;Positif;Boekit Tinggi Daramista
bukit tinggi daramista;Positif;wisata madura yang bagus
bukit tinggi daramista;Positif;Lumayan menghibur
bukit tinggi daramista;Positif;Boekit tinggi bergoyang
bukit tinggi daramista;Positif;Tempatnya bagus
bukit tinggi daramista;Positif;Bagus ala ala malang
bukit tinggi daramista;Positif;Pemandangan yang indah
bukit tinggi daramista;Positif;Good nice mantap
bukit tinggi daramista;Positif;Keren abis
bukit tinggi daramista;Positif;Lumayan bagus
bukit tinggi daramista;Positif;bagus
bukit tinggi daramista;Positif;bagus
bukit tinggi daramista;Positif;Sejuk
bukit tinggi daramista;Positif;Indah
bukit tinggi daramista;Positif;Mantap jiwA
bukit tinggi daramista;Positif;Wow
bukit tinggi daramista;Positif;Boekit tinggi
bukit tinggi daramista;Netral;Lumayan 
bukit tinggi daramista;Positif;Kurang sip
bukit tinggi daramista;Positif;Menyenangkan
bukit tinggi daramista;Positif;Seruu..keren
bukit tinggi daramista;Positif;Instagramable
bukit tinggi daramista;Positif;Bagus
bukit tinggi daramista;Positif;Pada dasarnya ini adalah tempat yang menarik, tetapi manajemen harus meningkatkan lokasi foto dan jalur pejalan …
bukit tinggi daramista;Positif;Tidak terlalu buruk, tapi madura selalau bagus …
bukit tinggi daramista;Positif;Pemandangan indah dengan seni romantisme untuk berfoto, banyak remaja ya …
bukit tinggi daramista;Positif;Menyenangkan sekalii …
bukit tinggi daramista;Positif;Buat yang suka spot selfie jalan raya, lumayan buat kamu
bukit tinggi daramista;Positif;Luar biasa, layak. Tempat yang bagus untuk melarikan  …
bukit tinggi daramista;Positif;Foto saya saat berwisata ke Boekit Tinggi Daramesta Lenteng Tinj …
bukit tinggi daramista;Negatif;Tidak tahu harus saya sebut tempat ini sebagai wisata atau tidak, itu tidak …
bukit tinggi daramista;Positif;Pemandangan kota dari dataran tinggi
bukit tinggi daramista;Positif;Buat situs kencan
bukit tinggi daramista;Positif;Bagus untuk menempatkan foto dan …
bukit tinggi daramista;Positif;tempat yang bagus untuk …
bukit tinggi daramista;Negatif;Kurang bersih
bukit tinggi daramista;Positif;Klasik
bukit tinggi daramista;Positif;Tidak direkomen …
bukit tinggi daramista;Positif;Bagus …
bukit tinggi daramista;Positif;Butuh perbaikan
bukit tinggi daramista;Positif;Tempat yang bagus …
bukit tinggi daramista;Positif;Komplainsssss
bukit tinggi daramista;Positif;Emmiuuuuaaaahhh …
bukit tinggi daramista;Negatif;Seharusnya jadi destinasi yang oke untuk didatangi tapi ternyata kondisinya sangat tidak terawat! Nggak ada penjual sama sekali di dalam tempat wisata ini, cafe-nya pun tutup. Spot fotonya agak berbahaya karena kayu sudah reyot. Di bagian …
bukit tinggi daramista;Positif;Bagus menarik
bukit tinggi daramista;Positif;Bagusss
bukit tinggi daramista;Positif;Pemandangan dari atas bagus, udaranya segar, tapi akses jalan menuju lokasi wisata masih jauh dari layak (jalan sempit menembus kampung, hanya muat untuk 1 mobil), fasilitas tempat wisata juga masih sangat kurang
bukit tinggi daramista;Positif;Tempatnya bagus,pemandangan bernuansa alam.
bukit tinggi daramista;Positif;tempat di ujung sumenep madura, tempat asik buat healing di pedesaan yang bersahaja... …
bukit tinggi daramista;Negatif;Tempatnya sudah tidak terawat
bukit tinggi daramista;Positif;Pemandangan sih bagus tapi Parkir kurang aman sangat disayangkan ada oknum yg sengaja menukar tutup kunci vario 150 punya saya di ambil dan ditukar sama yg rusak. Saya taunya pas sdh dikota mau balik sudah kejauhan. Cukup tau sekali...
bukit tinggi daramista;Positif;Sebuah bukit yang dikelola masyarakat dengan baik dan bagus untuk wisata. Sisi lain madura biar ga pantai pantai saja terus, madura pada umumnya dan Sumenep khususnya punya wisata yang bagus. Kita bisa berwisata diketinggian dan berfoto ria …
bukit tinggi daramista;Negatif;Wisata busuk, penjaganya gak jujur, gak menyampaikan apa adanya bahkan menyampaikan se akan2 indah. Ternyata sampai di dalam kayak hutan rimba. Jangan di kunjungi lagi
bukit tinggi daramista;Positif;spot fotonya bagus terutama di sepeda gantung, gak kalah sama tempat wisata yang lain yang serupa.
bukit tinggi daramista;Positif;Bagus banyak tempat instagramabel, dan masih sangat bisa dikembangkan lagi menjadi wisata yang hits..
bukit tinggi daramista;Positif;Pemandanganny indah dilihat dr atas.. tp sayang kurang perawatan pasilitasny. Pdhl tempatny bagus.
bukit tinggi daramista;Positif;Tempat masih oke, tapi daun daun sudah tidak di sapu, seperti tidak di rawat lagi, mungkin karna sudah mulai sepi pengunjung.
bukit tinggi daramista;Negatif;"Kamar mandi KOTOR DAN JOROK.
Kapok deh kesitu lagi"
bukit tinggi daramista;Negatif;Sekarang tempatnya kurang terawat
bukit tinggi daramista;Positif;Tempat yg nyaman
bukit tinggi daramista;Positif;Sangat menyenangkan
bukit tinggi daramista;Positif;Enak sambil lalu Karaoekan
bukit tinggi daramista;Positif;Bagus
bukit tinggi daramista;Positif;MasyaAllah viewnya bagus ??
bukit tinggi daramista;Netral;Asyiknya jalan-jalan
