lokasi;Sentimen;komentar
Bukit Jaddhih;Positif;PARKIR HABIS 60RB!?? Emezing. tiap spot foto ditarikin duit20rb untuk parkir mobil. Pintu masuk ditarik 20rb di kasi karcis, naik keatas lagi di cegat, ditarok lg 20rb wkwkw dikasi karcis ntah untuk apa, kalaupun untuk parkir, pulangnya gak …
Bukit Jaddhih;Positif;"Ada pemandian nya jg.
Tiap ada palang harus bayar.
Per mobil 10.000 kemudian per orang 3.000"
Bukit Jaddhih;Negatif;Instagrammable tapi jelas panas, kering dan medan untuk kesana tidak bisa digolongkan mudah. Karena kemarau, saat saya kesana di Goa Pote tidak ada airnya.
Bukit Jaddhih;Netral;Akses jalan yang kurang memadai masih  menjadi masalah saat ingin mengunjungi tempat wisata ini. Jalanan menuju tempat ini masih tergolong kecil dan sepi. Sangat rawan saat malam hari. …
Bukit Jaddhih;Positif;Salah satu wisata di madura, menawarkan pemandangan bukit kapur yang dimana masih terdapat aktifitas penambangan untuk di ambil kapurnya. Hanya memberikan bintang 3 karena banyak terdapat sampah berserakan, dan wisata seakan “alakadarnya”. …
Bukit Jaddhih;Negatif;Gak sengaja datang kesini karena ada waktu kosong saat main ke madura.  Lihat ada objek wisata terdekat langsung saya mampir. Pertama kecewa karena lokasinya sangat tidak aman mengingat masih ada kegiatan penambangan dengan suara alat berat …
Bukit Jaddhih;Positif;Alhamdulillah pertama kali kesana ngga kena pungli, cuma bayar 5 ribu aja pas masuk sama ibu-ibu yang jaga warung. Saya sarankan berangkat pagi saja biar ga kepanasan. Karena saya berangkat agak siang jadi sampai sana sangat panas sekali …
Bukit Jaddhih;Negatif;Hawa panas luar biasa. Naik kapal 5000\orang. Uang masuk 25.000\mobil
Bukit Jaddhih;Negatif;Instragrameble.... Tp banyak pungli (karna hampir tiap portal dikenakan biaya masuk 20rb)
Bukit Jaddhih;Negatif;"karcis nya 2 x mahal potongan kaya preman smua
makanya sepi 0engunjung"
Bukit Jaddhih;Negatif;Kondisi saat ini sudah kurang terawat mungkin karena lamanya masa pandemi dan masim kemarau, danau, kolam menjadi kering. Pengunjung juga tidak ramai.
Bukit Jaddhih;Negatif;"Masuk dr kampung sudah di Pungli..
Masuk ke Area di tarik bayar karcis 20K untuk mobil..
Terus pas parkir bayar lagi..
?? …"
Bukit Jaddhih;Negatif;"Bukit kapur. Waktu kesana bulan oktober panas banget. Dan berdebu banget. Masih ada perbaikan dan penyempurnaan sich. Cuma untuk debu kapurnya itu.....
Belum dikekola dgn baik. Untuk parkir aja hrs 2x bayar, belum dihitung lagi per orangnya. Sayang banget"
Bukit Jaddhih;Negatif;Tempatnya biasa aja sih, dan u know puanaaaaasssnya minta ampun. Kalo gamau gosong pake sunblock spf 50++ 2botol deh ?? jalan masuknya ga lebar, jalan desa gitu dimintain sumbangan seikhlasnya. Nah terus agak majuan dikit ada loketnya 1 …
Bukit Jaddhih;Negatif;"Instagramable tapi panas sih.
Karena memang area bukit kapur yak masih ada aktivitas tambang(?) Jadi mayan punya backsound khas :)) …"
Bukit Jaddhih;Negatif;"Tukang karcis tidak ramah sekali. Tempat wisatanya tidak terawat. Kotor dan tandus, airnya jg keruh bgt.
Tidak rekomen bgt dech...."
Bukit Jaddhih;Negatif;Tempat cukup sepi saat weekday, dan jika weekend sebaliknya. Jalan dari gang masuk sampai ke dalam bukit cukup berpasir sehingga cukup susah dan berdebu jika mengendarai motor.
Bukit Jaddhih;Negatif;Kurang sip. . Pemerintah setempat harus mengelola tempat wisata biar lebih bagus untuk dikunjungi. . Perlu di tambah gazebo ataupun foodcourt biar bisa menjadi tempat bersantai
Bukit Jaddhih;Negatif;Syang sekali tempatnya kurang terawat mungkin karena pandemi..
Bukit Jaddhih;Negatif;Perlu pemerintah untuk mengolah.. terlalu bnyak pungli dan butuh pengolahan.untuk pariwisata.. banyak proyek
Bukit Jaddhih;Negatif;"Tempatnya unik, tapi sangat berdebu..
Kurang nyaman untuk berlama-lama atau bawa anak kecil ke sini."
Bukit Jaddhih;Negatif;Saya sudah 2x kesini, memang dekat dengan rumah tapi jalannya belum terlalu baik saat masuk wilayah perkampungan, apalagi tiket masuknya, banyak sekali. Saya kaget sekali.semoga kedepan pengelolaanya lebih baik lagi, karena jarang sekali ada tempat wisata di bangkalan.
Bukit Jaddhih;Negatif;Saya pernah kesini. Waktu itu musim hujan jadi jalannya ada beberapa titik yang becek. Dari jalan raya begitu belok masuk jalan menuju bukit udah dicegat sama oknum yg ngaku petugas tiket masuk, padahal menurut saya dia ga resmi. Tiap spot …
Bukit Jaddhih;Negatif;Katanya sedikir rawan terutama bagi pengunjung dg plat nmr luar daerah itu. Mungkin baiknya kesama bersama teman2 asli sana. Over all tempatnya bagus. Makin puncak bisa liat bangkalan dari atas
Bukit Jaddhih;Negatif;cocok buat hunting foto, kalo musim panas kesini jgn lupa bawa payung yaa
Bukit Jaddhih;Negatif;Agak ngeri tempatnya terlalu banyak preman atau anak muda yang pungli minta2 uang ke pengunjung jika tidak di kasih marah2. Mohon pemerintah setempat bisa membuat tempat ini nyaman
Bukit Jaddhih;Negatif;Lokasi panas banget! Jangan lupa bawa kacamata hitam, payung, atau topi. Ada kolam renang yang cukup bersih dan fasilitas pendukung seperti kamar mandi (bilas) dan beberapa pedagang makanan ringan. Hati-hati banyak pungli, siapkan saja beberapa lembar uang pecahan kecil.
Bukit Jaddhih;Negatif;Tempat liar, nggak terlalu panas,bukit tidak curam juga.bagus buat kemah atau berdua
Bukit Jaddhih;Negatif;panas tapi cukup sejuk banyak angin..cuma sayang tiap masuk spot suruh bayar......ada,3 x tarikan suruh bayar
Bukit Jaddhih;Negatif;"Cukup melelahkan sih bisa ke bukit kapru ini ??
Sebab Map nya tidak sesuai dengan titik lokasi Wisata nya.. jadi buat Google agar data map di benerin lagi agar pengunjung baru tidak kesasar  sesuai titik jalan ke tempat wisata nya.. …"
Bukit Jaddhih;Negatif;Airnya gak sesuai yang biasa biru kemaren coklat, banyak targetan di jalanan
Bukit Jaddhih;Negatif;Jangan sekali kali datang di musim kemarau. Berdebu dan tak mengenakkan
Bukit Jaddhih;Negatif;Sepertinya sekarang tdk ada pengelolaan.. Jd kotor kurang perawatan
Bukit Jaddhih;Negatif;Bayar masuk awal utk kendaraan 10rb (motor), terus pas masuk lokasi bayar lagi 5rb per orang
Bukit Jaddhih;Negatif;"Pungliiiiiii......
Lumayan sii banyak pungli...
Tempatnya ya udah bareng tuh sama truk2 ambil batu2, jalannya rusak, banyak …"
Bukit Jaddhih;Negatif;Panas bgt, kurang terawat ya emang buat penambangan ya
Bukit Jaddhih;Negatif;Fasilitas blm memadai...seperti kamar kecil (paling penting ) hanya tersedia disekitar kolam renang.(bawah)..itupun ga nampung jika musim liburan tiba...antrinya...minta ampun..tempat untuk beristirahat...ga ada...kecuali yg sewa  rumah …
Bukit Jaddhih;Negatif;Kotor...panas..sekedar memenuhi hasrat penasaran aja
Bukit Jaddhih;Negatif;"Ngak sesuai dengan gambar
karcisnya dobel-dobel
Pelayananya ngak sesuai
Jalanya berdebu"
Bukit Jaddhih;Negatif;Nggak bisa maksimal fotonya karena tmpatnya panaaaaassss banget tersorot sinar matahari langsung???? …
Bukit Jaddhih;Negatif;Tidak memuaskan,pungli 2kali,sampek dalam masih d mintak,i uang lagi
Bukit Jaddhih;Negatif;"Datang disaat tidak tepat, musim kering.
Air menyusut. Banyak sampah. …"
Bukit Jaddhih;Negatif;Bukit kapur yang ada di jaddih,madura. Tempatnya berdebu banyak aktifitas penambangan kapur tapi spot fotonya overral bagus banget
Bukit Jaddhih;Negatif;walah walah, sedia aja uang 10.000 yang banyak gan ?? …
Bukit Jaddhih;Negatif;objek wisata yang punya potensi namun masih perlu diperbaiki dalam managemennya. banyak pungli.
Bukit Jaddhih;Negatif;Sudah banyak berubah yaaa.. airnya jg tidak sejernih dulu. Sampah dimana-mana huhu :( so sad. Semoga pemerintah atau setidaknya pengurus bukit jaddih memperhatikan lagi. Disana juga bau pesing, khususnya di tempat-tempat yg masih di renov. …
Bukit Jaddhih;Negatif;Biasa aja. Gunung kapur biasa. Kalau siang puanas banget. Danaunya kering.
Bukit Jaddhih;Negatif;Kalau itu punya pemkab yaa kan bisa anggaran jalan masuk apbd karena bisa jadi destinasi kebanggaan bangkalan dan masyarakat setempat harus menjaga oknum pungli pungli yg tak bertanggung jawab serta keamanan tersebut agar bisa ramai destinasi tersebut dan pengunjung bisa nyaman
Bukit Jaddhih;Negatif;Banyak pungli, kebanyakan  bayar pas masuk wisatanya jadi males kapok gak mau balik lagi mending ke pantai aja
Bukit Jaddhih;Negatif;"Banyak pungli masuk motor hari selasa
Masuk portal bayar 2rb/orang, masuk dikasih tiket warna pink, masuk lagi ke parkiran ditagih 5rb / orang"
Bukit Jaddhih;Negatif;Makanya banyak orang yang merasa dirampok disana,, jelas.. Tiap tingkatannya dimintai uang.. Ya ga suka aja gblk digituin, rata2 orang madura mah gitu, ambil keuntungan tanpa perasaan. Walaupun bagus foto di sana
Bukit Jaddhih;Negatif;Anginya kemaren kencang, jd kapur berterbangan buat sesak. Trs banyak pungutan gais, kyk setiap spot itu dipegang sma beberap org yg mana kita hra bayar min /org 5rb. Syedihhh
Bukit Jaddhih;Negatif;"Untuk pengelolaan bukit jadih tolong ditertibkan banyak iuran
masuk kampung bayar..
pintu masuk bayar... …"
Bukit Jaddhih;Negatif;Sepi, kurang terawat, akses jalan menuju lokasi banyak yang rusak.
Bukit Jaddhih;Negatif;Masih alami dan tradisional, penambangan kapurnya masih aktif sehingga agak mengganggu pariwisata, pengelolaan masih kurang profesional
Bukit Jaddhih;Negatif;Puanas.... BerHati hati Banyak Pungutan Tiket Liar... Mengatas Namakan Wisata Bukit Jeddih... jangab Sampai Salah Masuk... Mending Mengikuti Kendaraan Besar Atau Truk... Karena Banyak Gang Gang Kecil Trus Dikasih Tulisan ke Bukit Jeddih …
Bukit Jaddhih;Negatif;Banyak pungli di setiap objek foto.
Bukit Jaddhih;Negatif;Bgus sihh, cm sepi
Bukit Jaddhih;Negatif;Tempatnya sangat panas jika tidak musim hujan.kalau kesana dihimbau bawa masker dan topi bila perlu pakai sunblock
Bukit Jaddhih;Negatif;"Datang sblm semuanya berubah jd lumut
.. mumpung masih berwarna putih ?? …"
Bukit Jaddhih;Negatif;panas penuh debu banyak tempat yg berbayar untuk masuk ke akses yg kita ingini tapi bagus sih pemandangannya instragamable banget..
Bukit Jaddhih;Negatif;Msh banyak kurangnya dan perawatan..... Baik itu petunjuk arah, dan tempat yg bagus buat spot foto...
Bukit Jaddhih;Negatif;Panas dan berdebu...sebelum kesana baiknya siapkan masker, kacamata, topi dan payung...mohon retribusi biaya masuk jgn terlalu banyak
Bukit Jaddhih;Negatif;Hanya pemandangan bukit kapur saja, selebihnya tidak ada apa2 disana, danau nya juga kering
Bukit Jaddhih;Negatif;Ketika melihat pola kerukannya, nambangnya penuh dgn perhitungan.
Bukit Jaddhih;Negatif;Belum terawat, masih banyak pungli utk tiket masuk
Bukit Jaddhih;Negatif;Tempat cocok untuk rekreasi. Namun hati2 untuk yang berangkat sendirian atau berduaan. Karena banyak begal
Bukit Jaddhih;Negatif;Tempat wisatanya lumayan bagus, tp panas
Bukit Jaddhih;Negatif;Banyak preman dan panas sekali. Jadi tidak nyaman untuk berwisata.
Bukit Jaddhih;Negatif;Nggak tau sih, menurutku sistem administrasi nya kurang tertata, but lumayan
Bukit Jaddhih;Negatif;"Akibat keserakahan manusia bukit jaddih lama"" akan hilang"
Bukit Jaddhih;Negatif;Panas. Dan mahal tiket nya. Masa disuruh bayar 2 kali. 2 org 40rb . Tempat nya mengecewakan. Parahh
Bukit Jaddhih;Negatif;Akses masih buruk, akan lebih baik juga jika diberikan penunjuk arah masuk dan keuar. Karena sangat membingungkan
Bukit Jaddhih;Negatif;Kurangnya penunjuk jalan, lokasi yg berdebu namun di goa pote lumayan dingin dan sejuk,  lokasi berdebu karena area tambang batu kapur
Bukit Jaddhih;Negatif;Danau yang di bawah kurang bagus. Lebih bagus naik le atas bukitnya. Viewnya mantap.
Bukit Jaddhih;Netral;"Lagi lagi
SDM nya penduduk sana?? …"
Bukit Jaddhih;Positif;Oct 2022, ga seputih tahun 2016.
Bukit Jaddhih;Negatif;sangat recomend sayang banyak pungli. harus ditindak tegass
Bukit Jaddhih;Negatif;pada dasarnya bagus, namun masih perlu banyak perbaikan dan pengembangan
Bukit Jaddhih;Negatif;Pas otw kesana harus hati2 soalnya banyak banget yg narikin uang gk jelas. Terus tiba2 pas udh diatas dimintain uang tiket msuk padahal td d bawah udh bayar.  Hati2 ya guys
Bukit Jaddhih;Negatif;Sepiiiiii g ad apa2 nyaaa .. kurang seru
Bukit Jaddhih;Negatif;Panas kalo siang... Tapi kalo pagi atau sore lebih aku saranin sih
Bukit Jaddhih;Negatif;Tempatnya panas siap2 bawa payung. Terlalu banyak retribusi menjengkelkan.
Bukit Jaddhih;Negatif;Bagus tetapi terlalu banyak pungutan liar.
Bukit Jaddhih;Negatif;"Tempatnya asli, asli panas??
Untuk masuk kesana kudu bayar 3x
Pertama seikhlasnya …"
Bukit Jaddhih;Negatif;Puanas,persiapan bawa kacamata hitam biar ngga silau
Bukit Jaddhih;Negatif;Tidak direkomendasikan untuk mengendarai sepeda motor karena medan berupa batuan kapur berlumut yang bisa menyebabkan sepeda motor tergelincir. Sedia sunscreen dan masker karena suhu udara sangat panas dan berdebu akibat proses penambangan batuan kapur.
Bukit Jaddhih;Negatif;"Wisata eks penambangan batu (kapur)

Waktu akan masuk ke lokasi wisata, pengunjung dikenakan bea masuk : …"
Bukit Jaddhih;Negatif;Minusnya cuma kurang terawat aja
Bukit Jaddhih;Netral;Bukan kali pertama kesini... Tp rasanya masih banyak sudut yg belum terekspose....
Bukit Jaddhih;Netral;Masuk lokasi kebanyakan tiket .......
Bukit Jaddhih;Negatif;Banyak pungli, pelayanan sangat tidak ramah, kesannya memalak, tempat tidak terawat,
Bukit Jaddhih;Negatif;Indahnya tak seperti dulu.. Kata teman yg saya ajak. Tak seperti ekspektasinya.
Bukit Jaddhih;Negatif;Kurang terawat. Sistem tiket masuk buruk.
Bukit Jaddhih;Negatif;Kurang tertata (semrawut) pengalaman masuk harus bayar 2X.. Spot foto kurang ?? …
Bukit Jaddhih;Negatif;Siap bawah yang pecahan 10rb....banyak pungli
Bukit Jaddhih;Negatif;Kapok saya kesana....baru belok dari jalan aspal menuju lokasi sudah ada tarikan 10 rb. Masuk lokasi ada tarikan 20 rb. Terus masuk parkir untuk foto foto ada tarikan 20 rb. Pindah ke spot yg lain ada tarikan 20 rb lagi.... Bosan disana …
Bukit Jaddhih;Negatif;"Kurang rekomendasi untuk tempat rekreasi keluarga
Untuk foto-foto tempat lumayan bagus ?? …"
Bukit Jaddhih;Negatif;Mengecewakan sekali, banyak pungutan liar. Belok dari jalan aspal menuju lokasi dah kena 10 rb. Masuk lokasi kena 20 rb. Masu ke area kena 20 rb. Pindah mobil kena 20 rb. Pindah mobil lagi untuk foto foto kena 20 rb. Kapoooook saya kesana... Pungutan liar tok...
Bukit Jaddhih;Negatif;Pas lg kemarau danaunya kering
Bukit Jaddhih;Negatif;Bagus tp masih banyak pungli
Bukit Jaddhih;Negatif;Tempat nya gersang disini jd usahakan bawa masker, danau nya ternyata warna ijo bukan biruuu
Bukit Jaddhih;Negatif;Jalannya Jelek banget, sementara bayarnya Masuk Mobil bayar mahal mobil 20rb, Elf/30rb, Bis tanggung/50rb, Bus besar/80rb, kalau di lokasi 5000/pengunjung
Bukit Jaddhih;Negatif;Sptnya sdh tdk semenarik waktu awal2 dibuka ditambah banyaknya yg melakukan pungutan yg tdk resmi, minim sarpras penunjang, kurangnya petunjuk jalan ke tempat wisata dimaksud ditambah pandemi, menjadikannya sepi pengunjung. Kasihan orang2 …
Bukit Jaddhih;Negatif;Tempat lumayan. Tapi panas dan banyak tukang palaknya
Bukit Jaddhih;Negatif;Barusan siang tadi kesana karena penasaran tapi nyampe sana malah dibikin emosi masih ada punglinya masuk bayar karcis 10rb mau nyampe dilokasi goa putih ada yang narik 10rb lagi tanpa karcis
Bukit Jaddhih;Negatif;Saat ini tempat wisatanya sdh ditutup karena sdh rusak berat akibat kegiatan penambangan batu putih (kapur) yang masif.. jalan aksesnya sdh rusak juga akibat repetisi beban roda² truk pengangkut batu..
Bukit Jaddhih;Negatif;kotor, fasilitas tidak ada, ada maling tapi sempat ketahuan
Bukit Jaddhih;Negatif;"Tidak ada petunjuk arah ke objek wisata
Bagi orang yg pertama kali ke situ pasti bingung, hanya mengandalkan GPS saja"
Bukit Jaddhih;Negatif;Tidak tertata, petunjuk masuk tidak ada, tiket sangat mahal, tidak ada fasilitas yang berfungsi, hanya hanya truck pasir
Bukit Jaddhih;Positif;"Bagus..., tapi agak mendebarkan....
Tidak ada pagar pengaman untuk pengunjung yang berada di atas..."
Bukit Jaddhih;Negatif;Bukit Jaddih ini semacam bukit kapur yg masih terdapat penambangan aktif. Sepertinya belum dikelola secara resmi oleh Dinas Pariwisata setempat. Jadi masih banyak pungli. Dan keamanan belum terjamin. Jatuhnya bisa sangat mahal hanya untuk …
Bukit Jaddhih;Negatif;Indah tapi panas, banyak bayar parkirnya
Bukit Jaddhih;Negatif;"Tiket masuk kendaraan roda dua 10000 untuk roda empat 25000
Tiket masuk kolam renang untuk kendaraan roda 2 (yang airnya gak bersih) 25000 untuk roda 4 40000+ …"
Bukit Jaddhih;Negatif;Bayar 10 rb tiap mau masuk lebih jauh
Bukit Jaddhih;Negatif;"- Banyak Pungli, siap siap uang banyak aja
- Tempat wisatanya cuma danaunya, jadi nggak begitu luas, nggak sesuai ekspektasi …"
Bukit Jaddhih;Negatif;Panas sekali disini dan debu, jadi jangan lupa bawa topi dan kacamata, boleh juga pakai masker agar tidak menghirup debu. Merupakan tempat penambangan bukit kapur yang masih aktif. Bahkan hari liburpun kendaraan besar dan pekerja tambang …
Bukit Jaddhih;Negatif;Pertama kali kesini, pas lagi musim kemarau panjang, jadi tempatnya kering gak ada air sama sekali. Saran saya semoga pihak pengelola menambah tempat sampah di sekitar tempat wisata, karena banyak sekali sampah berserakan yang mengurangi …
Bukit Jaddhih;Negatif;"Panas ya gaes..
Bawa kacamata dan Topi..
Yg perawatan bisa pakai sunblock biar gak kaget.. …"
Bukit Jaddhih;Negatif;Ya begitulah.. Soso..  Panas dan berdebu.   Yg bawa mobil siap2 nyuciin
Bukit Jaddhih;Negatif;Panas n airnya sudah keruh
Bukit Jaddhih;Negatif;"Tidak sesuai ekspetasi
Wisatanya tidak seperti dulu lagi"
Bukit Jaddhih;Negatif;"Dari jembatan suramadu tidak jauh krg lebih 30menit sudah sampai.di tahun 2020 saya pergi lagi kesini.
Dan wkt itu danau kering karena musim hujan,masuk wisata dipalak 3x (pungutan …"
Bukit Jaddhih;Negatif;Cuaca panas banget n berdebu, bukit ini sebenarnya bukit kapur yang dikelola oleh salah satu perusahaan, karena proses pengambilan yang sudah berbentuk kotak maka bukit ini seperti terpotong terkotak2, kendaraan bisa dibawa naik keatas …
Bukit Jaddhih;Negatif;Panas,bawa payung dan masker ya...
Bukit Jaddhih;Negatif;Aksesnya masih kurang, terutama untuk mencapai puncak tebingnya. Belum ada pengaman di sisi sepanjang jalan. Saya sarankan untuk membawa payung dan topi pada siang hari karena amat sangat panas. Jangan lupa juga pake sunblock/sunscreen ya ?? …
Bukit Jaddhih;Negatif;Airnya hijau lumut, bukan biru. Bnyk banget punglinya. Sampai tujuan hrs bayar pungli 3 kali. Dan danau kotor bnyk sampah.
Bukit Jaddhih;Negatif;Sebenarnya tidak pantas diberi bintang. Tempat wisata seharusnya tertata, tidak ada tumpukan2 sampah. Itu hanya tempat penambangan tanah putih, banyak mobil2 pengeruk tanah dan truk. Parahnya lagi, banyak preman pemungut tiket liar (tiket …
Bukit Jaddhih;Negatif;Manusia mencari uang ulet spt itu
Bukit Jaddhih;Negatif;Jalan menuju ke tempat ini kecil banget (cukup 1 mobil aja). Untuk menuju ke lokasi, ada sekitar 3 kali bayar uang masuk (ga lebih dari 20rb sih). …
Bukit Jaddhih;Negatif;"Tempat y bagus
Tp sayang bayar trs?? …"
Bukit Jaddhih;Negatif;Bagus akan tetapi terlalu banyak pemalak berkarcis
Bukit Jaddhih;Negatif;Pengen terkenal kok banyak pungli  begal gak jelas banget,kalo pengen di eksplor tempatnya harus ramah dan jangan melakukan kejahatan.. Pasti destinasinya nanti akam rame, kalo rame kan enak bakal banyal penghasilan dan bertambahnya tenaga kerja jadi tukang parkir dsb
Bukit Jaddhih;Negatif;"Sebenar nya bagus dibuat wisata keluarga atau wisatawan luar kota,, cuman sedikit kurang sentuhan, tata kelola dan pengelolaan,, jd terkesan tidak terurus..
Kayak wisata bukit jeddih perlu studi banding ke stigi yg berada di kawasan …"
Bukit Jaddhih;Negatif;Lokasi lumanyan jauh dan masuk jalan desan yang kecil tp bisa dilalui 2 mobil. Udara sangat panas dan berdebu karena memang daerah perbukitan dan merupakan penambangan batu kapur yang masih aktif. Saran saya jangan datang / pulang terlalu …
Bukit Jaddhih;Negatif;Wew... Baru masuk jalan kampun Pungli, masuk pos pertama mau nanya tempat parkir ditarik Pungli lagi, masuk portal Pungli lagi. Belom lagi klo pas naek ketempat yg lebih tinggi ketemu pria berkuncir minta duit lagi. …
Bukit Jaddhih;Negatif;Ini sebenarnya tempat penambangan gunung kapur yg masih aktif. Sama warga du bentuk sedemikian rupa menjadi sebuah obyek wisata. Tiket masuk sangat mahal untuk sebuah tempat seperti ini. Tiket Motor 10rb Mobil 20rb Bus kecil 80rb. Belum …
Bukit Jaddhih;Negatif; sayang banyak pungli
Bukit Jaddhih;Negatif;Tidak ada pemandangan hijau selain kapur putih. Terlalu panas dan terik matahari menyengat. Mungkin sorean lebih nyaman. Tidak ada biaya yang di charge untuk masuk ke sini. Saran ku mending kamu ke Bukit Arosbaya
Bukit Jaddhih;Negatif;Banyak tarikan soob alias pungli... Siapin duit yg banyak. di jalan masuk desa ada tarikan. di pos jalan masuk tambang ada tarikan lagi, di pos masuk ke aprkiran ada tarikan lagi....  tempat udah tidak seindah dan sebersih di foto-foto …
Bukit Jaddhih;Negatif;Tempatnya bagus tapi masih perlu perapihan
Bukit Jaddhih;Negatif;Karena waktu masuk lokasi bayak preman pertama dah masukin kas desa gk pp kedua pintu masuk di tarik uang 40 rb itu juga gk jelas..di parkiran per orang suruh bayar 5 rb..masuk kawah di tarik uang lg perorang 5 rb..aq sangat gk suka tempat itu sangt kecewa!!!!!!!!
Bukit Jaddhih;Negatif;Kurangnya papan petunjuk membuat pengunjung kesasar.
Bukit Jaddhih;Negatif;Untuk foto prewedd mahal, tanpa informasi yg jelas.. dikenakan biaya 200k disaat masih ada aktifitas penambangan... mohon pengelolahan diatur dengan benar agar lebih baik kedepannya
Bukit Jaddhih;Negatif;Terlalu banyak tukang palak.. jalan masuk kampung bayar 10rb (bon), masuk area parkir 10rb (bon), habis foto2, mo pergi, masih dipalak lagi 10rb tanpa kuitansi, trus untuk turun ke goa katanya ada loket masuk 5rb/orang, tp ga jadi, coz sudah ilfil duluan, belum klo ke kolam..
Bukit Jaddhih;Negatif;"Jalan menuju bukit masih sempit, sangat mepet untuk 2 mobil berpapasan.  Jalan masuk masih berbatu blm aspal.  Di dalam banyak yg minta ""uang parkir"" tdk resmi."
Bukit Jaddhih;Negatif;"Wisata yg jauh dari aman & nyaman. Tiket terhitung mahal karna kondisi lokasi bercampur dg proyek tambang aktif dg truk mondar mandir mengangkut batu & sama sekali tak santun petugas jaganya. Berikut minim pengamanan, sarana, prasarana.
Hati - hati jika anda membawa putra putri kecilnya wisata disitu"
Bukit Jaddhih;Negatif;Tempatnya bgs tp sayang byk pungli yg tdk jls
Bukit Jaddhih;Negatif;haduh parah sih ini, masuk udah 20rb, nanti masuk cuma parkir mau foto diminta 15rb lagi, banyak pungutan liar. sarana prasarana kurang memadai, masih banyak pertambangan jadi agak kurang aman, banyak ulasan juga banyak begal …
Bukit Jaddhih;Negatif;Gile belum turun dari mobil aja udah ditarikin duit. Pas ditanya ada tiketnya ga ada,udh gt 3 lapis pula punglinya untuk masuk. Total 4x ditembakin pungli. Not rekomended lah
Bukit Jaddhih;Negatif;Hati-hati kalo kesini utk yg bawa motor dan tidak datang bergerombol. Karena di area/jalan arah bukit jaddih banyak sekali bandit/begal yg mengincar pengguna motor yg jalan sendirian. Pembegal berkelompok lebih 10 orang bawa clurit semua. …
Bukit Jaddhih;Negatif;Lokasi wisata yg tidak terkoordinir oleh pemerintah daerah, hingga untuk masuk ke lokasi banyak sekali pungutan pungutan liar yg akhirnya dapat mengurangi kunjungan wisata
Bukit Jaddhih;Negatif;Masih dalam tahap pengerjaan. Panas .
Bukit Jaddhih;Negatif;Tempatnya adalah tambang kapur yg masi aktif. Sangat berbahaya dan minim pengamanan. Terutama banyak warga lokal yg suka meminta pungutan liar di jalan dengan dalih biaya masuk. …
Bukit Jaddhih;Negatif;Tempatnya biasa saja,tidak terlalu menarik. Kemarin masuk Goa Pote yang ada di kawasan wisata tersebut per orang bayar Rp. 5000,-,begitu dikasih uang sesuai jumlah orang kok cuma dikasih karcis 1 lembar,begitu ditanyakan katanya sama saja, setelah beberapa lama adu argumen baru deh dikasih karcis sesuai uang yang dibayar.
Bukit Jaddhih;Negatif;Lumayan...gk sesuai expetasi..aire kotor.
Bukit Jaddhih;Negatif;Tempat wisata baru di pulau madura. Menawarkan tebing gunung batu bekas penambangan. Lokasinya 1 jam dari Suramadu. Bisa mampir jika ingin menuju Kota Bangkalan. Tp hati2 jalan cukup sempit dan sepi, apalagi sore atau malam. Siapkan uang receh krn banyak pungli
Bukit Jaddhih;Negatif;Ngeri banyak pungli.....heran aku apakah stigma negatif ttg area pulau ini bisa hilang?.....terlalu banya orang yg aji mumpung dan tak sungkan2 minta duit...ngga malu pungli....kek mau nolong arahin ujung2nya ya minta duit....padahal kalau dikelola profesional cukup bagus...
Bukit Jaddhih;Negatif;Bukit Jaddhih di Tahun 2020 memprihatinkan, kondisi lingkungan wisatanya masih belum terkondisikan dengan baik, beberapa batu gamping retak-retak sehingga menghawatirkan  wisatawan yang berkunjung, harapan kami semoga ada perhatian.
Bukit Jaddhih;Negatif;Banyak tarikannya beda beda jd males..
Bukit Jaddhih;Negatif;Kalau mau ke lokasi harus siap menghadapi kepul serpihan dari batu kapurnya. Tidak dianjurkan pakai mobil sedan. Harga tiket 23 September 2018:  1 mobil 20000 rupiah, perorang 5000 rupiah.
Bukit Jaddhih;Negatif;Pas sampai destinasi yg dituju danau birunya lagi kering jd cuma foto2 di antara batuan kapur deh.. Byk pungli, blm di kelola dgn baik.Sepanjang masuk madura kanan kiri byk bgt makam.hihii plus kurang cocok sm cuaca panasnya madura?? …
Bukit Jaddhih;Negatif;masuk lokasi bayar 3 x ?? …
Bukit Jaddhih;Negatif;Tgl 29/11/2020 saya kesini, cuma lokasi galian kapur. Masuk pertama bayar seikhlas nya, dikasih 5 ribu cemberut mukanya. Masuk kedua bayar 20 ribu. Di dalam parkir mobil 10 ribu. Gk ada yg jual makanan, kl haus laper kudu siap bawa dr rumah. Gk ada musholah sama toilet pun gk ada.
Bukit Jaddhih;Negatif;"Tempat yang cukup panas kalau berkunjung di siang hari, tetapi banyak juga tersedia kedai jajanan dan minuman. Banyak spot foto yang anti mainstream dan pemandangan yang sangat menarik apabila di sore hari
Sangat menarik bagi orang yang suka foto landscape"
Bukit Jaddhih;Negatif;Hati - hati kalo kesana, banyak begal nya. Kalo bisa kesana rame - rame dan banyak cowoknya. …
