lokasi;Sentimen;komentar
Bukit Jaddhih;Negatif;Jalannya Jelek banget, sementara bayarnya Masuk Mobil bayar mahal mobil 20rb, Elf/30rb, Bis tanggung/50rb, Bus besar/80rb, kalau di lokasi 5000/pengunjung
Bukit Jaddhih;Negatif;Sptnya sdh tdk semenarik waktu awal2 dibuka ditambah banyaknya yg melakukan pungutan yg tdk resmi, minim sarpras penunjang, kurangnya petunjuk jalan ke tempat wisata dimaksud ditambah pandemi, menjadikannya sepi pengunjung. Kasihan orang2 …
Bukit Jaddhih;Negatif;Tempat lumayan. Tapi panas dan banyak tukang palaknya
Bukit Jaddhih;Negatif;Barusan siang tadi kesana karena penasaran tapi nyampe sana malah dibikin emosi masih ada punglinya masuk bayar karcis 10rb mau nyampe dilokasi goa putih ada yang narik 10rb lagi tanpa karcis
Bukit Jaddhih;Negatif;Saat ini tempat wisatanya sdh ditutup karena sdh rusak berat akibat kegiatan penambangan batu putih (kapur) yang masif.. jalan aksesnya sdh rusak juga akibat repetisi beban roda² truk pengangkut batu..
Bukit Jaddhih;Negatif;kotor, fasilitas tidak ada, ada maling tapi sempat ketahuan
Bukit Jaddhih;Negatif;"Tidak ada petunjuk arah ke objek wisata
Bagi orang yg pertama kali ke situ pasti bingung, hanya mengandalkan GPS saja"
Bukit Jaddhih;Negatif;Tidak tertata, petunjuk masuk tidak ada, tiket sangat mahal, tidak ada fasilitas yang berfungsi, hanya hanya truck pasir
Bukit Jaddhih;Positif;"Bagus..., tapi agak mendebarkan....
Tidak ada pagar pengaman untuk pengunjung yang berada di atas..."
Bukit Jaddhih;Negatif;Bukit Jaddih ini semacam bukit kapur yg masih terdapat penambangan aktif. Sepertinya belum dikelola secara resmi oleh Dinas Pariwisata setempat. Jadi masih banyak pungli. Dan keamanan belum terjamin. Jatuhnya bisa sangat mahal hanya untuk …
Bukit Jaddhih;Negatif;Indah tapi panas, banyak bayar parkirnya
Bukit Jaddhih;Negatif;"Tiket masuk kendaraan roda dua 10000 untuk roda empat 25000
Tiket masuk kolam renang untuk kendaraan roda 2 (yang airnya gak bersih) 25000 untuk roda 4 40000+ …"
Bukit Jaddhih;Negatif;Bayar 10 rb tiap mau masuk lebih jauh
Bukit Jaddhih;Negatif;"- Banyak Pungli, siap siap uang banyak aja
- Tempat wisatanya cuma danaunya, jadi nggak begitu luas, nggak sesuai ekspektasi …"
Bukit Jaddhih;Negatif;Panas sekali disini dan debu, jadi jangan lupa bawa topi dan kacamata, boleh juga pakai masker agar tidak menghirup debu. Merupakan tempat penambangan bukit kapur yang masih aktif. Bahkan hari liburpun kendaraan besar dan pekerja tambang …
Bukit Jaddhih;Negatif;Pertama kali kesini, pas lagi musim kemarau panjang, jadi tempatnya kering gak ada air sama sekali. Saran saya semoga pihak pengelola menambah tempat sampah di sekitar tempat wisata, karena banyak sekali sampah berserakan yang mengurangi …
Bukit Jaddhih;Negatif;"Panas ya gaes..
Bawa kacamata dan Topi..
Yg perawatan bisa pakai sunblock biar gak kaget.. …"
Bukit Jaddhih;Negatif;Ya begitulah.. Soso..  Panas dan berdebu.   Yg bawa mobil siap2 nyuciin
Bukit Jaddhih;Negatif;Panas n airnya sudah keruh
Bukit Jaddhih;Negatif;"Tidak sesuai ekspetasi
Wisatanya tidak seperti dulu lagi"
Bukit Jaddhih;Negatif;"Dari jembatan suramadu tidak jauh krg lebih 30menit sudah sampai.di tahun 2020 saya pergi lagi kesini.
Dan wkt itu danau kering karena musim hujan,masuk wisata dipalak 3x (pungutan …"
Bukit Jaddhih;Negatif;Cuaca panas banget n berdebu, bukit ini sebenarnya bukit kapur yang dikelola oleh salah satu perusahaan, karena proses pengambilan yang sudah berbentuk kotak maka bukit ini seperti terpotong terkotak2, kendaraan bisa dibawa naik keatas …
Bukit Jaddhih;Negatif;Panas,bawa payung dan masker ya...
Bukit Jaddhih;Negatif;Aksesnya masih kurang, terutama untuk mencapai puncak tebingnya. Belum ada pengaman di sisi sepanjang jalan. Saya sarankan untuk membawa payung dan topi pada siang hari karena amat sangat panas. Jangan lupa juga pake sunblock/sunscreen ya ?? …
Bukit Jaddhih;Negatif;Airnya hijau lumut, bukan biru. Bnyk banget punglinya. Sampai tujuan hrs bayar pungli 3 kali. Dan danau kotor bnyk sampah.
Bukit Jaddhih;Negatif;Sebenarnya tidak pantas diberi bintang. Tempat wisata seharusnya tertata, tidak ada tumpukan2 sampah. Itu hanya tempat penambangan tanah putih, banyak mobil2 pengeruk tanah dan truk. Parahnya lagi, banyak preman pemungut tiket liar (tiket …
Bukit Jaddhih;Negatif;Manusia mencari uang ulet spt itu
Bukit Jaddhih;Negatif;Jalan menuju ke tempat ini kecil banget (cukup 1 mobil aja). Untuk menuju ke lokasi, ada sekitar 3 kali bayar uang masuk (ga lebih dari 20rb sih). …
Bukit Jaddhih;Negatif;"Tempat y bagus
Tp sayang bayar trs?? …"
Bukit Jaddhih;Negatif;Bagus akan tetapi terlalu banyak pemalak berkarcis
Bukit Jaddhih;Negatif;Pengen terkenal kok banyak pungli  begal gak jelas banget,kalo pengen di eksplor tempatnya harus ramah dan jangan melakukan kejahatan.. Pasti destinasinya nanti akam rame, kalo rame kan enak bakal banyal penghasilan dan bertambahnya tenaga kerja jadi tukang parkir dsb
Bukit Jaddhih;Negatif;"Sebenar nya bagus dibuat wisata keluarga atau wisatawan luar kota,, cuman sedikit kurang sentuhan, tata kelola dan pengelolaan,, jd terkesan tidak terurus..
Kayak wisata bukit jeddih perlu studi banding ke stigi yg berada di kawasan …"
Bukit Jaddhih;Negatif;Lokasi lumanyan jauh dan masuk jalan desan yang kecil tp bisa dilalui 2 mobil. Udara sangat panas dan berdebu karena memang daerah perbukitan dan merupakan penambangan batu kapur yang masih aktif. Saran saya jangan datang / pulang terlalu …
Bukit Jaddhih;Negatif;Wew... Baru masuk jalan kampun Pungli, masuk pos pertama mau nanya tempat parkir ditarik Pungli lagi, masuk portal Pungli lagi. Belom lagi klo pas naek ketempat yg lebih tinggi ketemu pria berkuncir minta duit lagi. …
Bukit Jaddhih;Negatif;Ini sebenarnya tempat penambangan gunung kapur yg masih aktif. Sama warga du bentuk sedemikian rupa menjadi sebuah obyek wisata. Tiket masuk sangat mahal untuk sebuah tempat seperti ini. Tiket Motor 10rb Mobil 20rb Bus kecil 80rb. Belum …
Bukit Jaddhih;Negatif; sayang banyak pungli
Bukit Jaddhih;Negatif;Tidak ada pemandangan hijau selain kapur putih. Terlalu panas dan terik matahari menyengat. Mungkin sorean lebih nyaman. Tidak ada biaya yang di charge untuk masuk ke sini. Saran ku mending kamu ke Bukit Arosbaya
Bukit Jaddhih;Negatif;Banyak tarikan soob alias pungli... Siapin duit yg banyak. di jalan masuk desa ada tarikan. di pos jalan masuk tambang ada tarikan lagi, di pos masuk ke aprkiran ada tarikan lagi....  tempat udah tidak seindah dan sebersih di foto-foto …
Bukit Jaddhih;Negatif;Tempatnya bagus tapi masih perlu perapihan
Bukit Jaddhih;Negatif;Karena waktu masuk lokasi bayak preman pertama dah masukin kas desa gk pp kedua pintu masuk di tarik uang 40 rb itu juga gk jelas..di parkiran per orang suruh bayar 5 rb..masuk kawah di tarik uang lg perorang 5 rb..aq sangat gk suka tempat itu sangt kecewa!!!!!!!!
Bukit Jaddhih;Negatif;Kurangnya papan petunjuk membuat pengunjung kesasar.
Bukit Jaddhih;Negatif;Untuk foto prewedd mahal, tanpa informasi yg jelas.. dikenakan biaya 200k disaat masih ada aktifitas penambangan... mohon pengelolahan diatur dengan benar agar lebih baik kedepannya
Bukit Jaddhih;Negatif;Terlalu banyak tukang palak.. jalan masuk kampung bayar 10rb (bon), masuk area parkir 10rb (bon), habis foto2, mo pergi, masih dipalak lagi 10rb tanpa kuitansi, trus untuk turun ke goa katanya ada loket masuk 5rb/orang, tp ga jadi, coz sudah ilfil duluan, belum klo ke kolam..
Bukit Jaddhih;Negatif;"Jalan menuju bukit masih sempit, sangat mepet untuk 2 mobil berpapasan.  Jalan masuk masih berbatu blm aspal.  Di dalam banyak yg minta ""uang parkir"" tdk resmi."
Bukit Jaddhih;Negatif;"Wisata yg jauh dari aman & nyaman. Tiket terhitung mahal karna kondisi lokasi bercampur dg proyek tambang aktif dg truk mondar mandir mengangkut batu & sama sekali tak santun petugas jaganya. Berikut minim pengamanan, sarana, prasarana.
Hati - hati jika anda membawa putra putri kecilnya wisata disitu"
Bukit Jaddhih;Negatif;Tempatnya bgs tp sayang byk pungli yg tdk jls
Bukit Jaddhih;Negatif;haduh parah sih ini, masuk udah 20rb, nanti masuk cuma parkir mau foto diminta 15rb lagi, banyak pungutan liar. sarana prasarana kurang memadai, masih banyak pertambangan jadi agak kurang aman, banyak ulasan juga banyak begal …
Bukit Jaddhih;Negatif;Gile belum turun dari mobil aja udah ditarikin duit. Pas ditanya ada tiketnya ga ada,udh gt 3 lapis pula punglinya untuk masuk. Total 4x ditembakin pungli. Not rekomended lah
Bukit Jaddhih;Negatif;Hati-hati kalo kesini utk yg bawa motor dan tidak datang bergerombol. Karena di area/jalan arah bukit jaddih banyak sekali bandit/begal yg mengincar pengguna motor yg jalan sendirian. Pembegal berkelompok lebih 10 orang bawa clurit semua. …
Bukit Jaddhih;Negatif;Lokasi wisata yg tidak terkoordinir oleh pemerintah daerah, hingga untuk masuk ke lokasi banyak sekali pungutan pungutan liar yg akhirnya dapat mengurangi kunjungan wisata
Bukit Jaddhih;Negatif;Masih dalam tahap pengerjaan. Panas .
Bukit Jaddhih;Negatif;Tempatnya adalah tambang kapur yg masi aktif. Sangat berbahaya dan minim pengamanan. Terutama banyak warga lokal yg suka meminta pungutan liar di jalan dengan dalih biaya masuk. …
Bukit Jaddhih;Negatif;Tempatnya biasa saja,tidak terlalu menarik. Kemarin masuk Goa Pote yang ada di kawasan wisata tersebut per orang bayar Rp. 5000,-,begitu dikasih uang sesuai jumlah orang kok cuma dikasih karcis 1 lembar,begitu ditanyakan katanya sama saja, setelah beberapa lama adu argumen baru deh dikasih karcis sesuai uang yang dibayar.
Bukit Jaddhih;Negatif;Lumayan...gk sesuai expetasi..aire kotor.
Bukit Jaddhih;Negatif;Tempat wisata baru di pulau madura. Menawarkan tebing gunung batu bekas penambangan. Lokasinya 1 jam dari Suramadu. Bisa mampir jika ingin menuju Kota Bangkalan. Tp hati2 jalan cukup sempit dan sepi, apalagi sore atau malam. Siapkan uang receh krn banyak pungli
Bukit Jaddhih;Negatif;Ngeri banyak pungli.....heran aku apakah stigma negatif ttg area pulau ini bisa hilang?.....terlalu banya orang yg aji mumpung dan tak sungkan2 minta duit...ngga malu pungli....kek mau nolong arahin ujung2nya ya minta duit....padahal kalau dikelola profesional cukup bagus...
Bukit Jaddhih;Negatif;Bukit Jaddhih di Tahun 2020 memprihatinkan, kondisi lingkungan wisatanya masih belum terkondisikan dengan baik, beberapa batu gamping retak-retak sehingga menghawatirkan  wisatawan yang berkunjung, harapan kami semoga ada perhatian.
Bukit Jaddhih;Negatif;Banyak tarikannya beda beda jd males..
Bukit Jaddhih;Negatif;Kalau mau ke lokasi harus siap menghadapi kepul serpihan dari batu kapurnya. Tidak dianjurkan pakai mobil sedan. Harga tiket 23 September 2018:  1 mobil 20000 rupiah, perorang 5000 rupiah.
Bukit Jaddhih;Negatif;Pas sampai destinasi yg dituju danau birunya lagi kering jd cuma foto2 di antara batuan kapur deh.. Byk pungli, blm di kelola dgn baik.Sepanjang masuk madura kanan kiri byk bgt makam.hihii plus kurang cocok sm cuaca panasnya madura?? …
Bukit Jaddhih;Negatif;masuk lokasi bayar 3 x ?? …
Bukit Jaddhih;Negatif;Tgl 29/11/2020 saya kesini, cuma lokasi galian kapur. Masuk pertama bayar seikhlas nya, dikasih 5 ribu cemberut mukanya. Masuk kedua bayar 20 ribu. Di dalam parkir mobil 10 ribu. Gk ada yg jual makanan, kl haus laper kudu siap bawa dr rumah. Gk ada musholah sama toilet pun gk ada.
Bukit Jaddhih;Negatif;"Tempat yang cukup panas kalau berkunjung di siang hari, tetapi banyak juga tersedia kedai jajanan dan minuman. Banyak spot foto yang anti mainstream dan pemandangan yang sangat menarik apabila di sore hari
Sangat menarik bagi orang yang suka foto landscape"
Bukit Jaddhih;Negatif;Hati - hati kalo kesana, banyak begal nya. Kalo bisa kesana rame - rame dan banyak cowoknya. …
Bukit Jaddhih;Negatif;Bukit jaddih ini tidak layak menjadi destinasi wisata jika aksi pungli dari premanisme disekitar masih merajalela dan SANGAT PARAH. bagi yg mau ke wisata jaddih ini mending pikir ulang kalo mau kesana daripada setor uang yg gak ada gunanya.
Bukit Jaddhih;Negatif;Biasa aja sih.. panas banget. Gk ada apa2 nya
Bukit Jaddhih;Negatif;Baru masuk udah ditarik parkir 20 ribu, tp gk parkir kami berempat terus saja naik, sampai diatas ditarik lagi 20 ribu katanya buat parkir, tp temen saya sudah mberitau kalau udah bayar dan menyodorkan tiketnya yg sudah dibayar waktu masuk, tp orang tersebut tetep minta dibayar. Masak setiap berhenti disuruh bayar ???????? …
Bukit Jaddhih;Negatif;Sayang tempatnya ndak terawat dengan baik
Bukit Jaddhih;Negatif;kl siang panas tempatnya
Bukit Jaddhih;Negatif;Tidak seperti di instagram, air yang seharusnya beewarna hijau tosca jd berwarna hijau lumut, jalan menuju masuknya bergelombang, info dr sekitar hati2 yang membawa motor kalau sore bny begal
Bukit Jaddhih;Negatif;Bekas tambang.. entah masih ada penambangan atau tidak tp msh terdapat 3 alat berat di sana.. siapin masker aja.. berdebu sangat.. klo musim panas yaa mnding paket topi n tangan panjang klo mao poto-poto.. airnya di sana juga rasanya kurang,, mending beli air botol kalo jajan di warung jangan beli es.. udah itu aja..
Bukit Jaddhih;Negatif;"Hemh..  Sebenarnya utk foto bagus..  Hanya saja banyak ""tagihan"". Uang parkir 20.000 Uang Masuk 20.000 nti pindah spot..  Dimintain lagi.. Jadi nggak jelas mana yang benar dan mana yang tidak"
Bukit Jaddhih;Netral;danaunya warna coklat :(
Bukit Jaddhih;Negatif;"Terbengkalai dan di kelola warga sekitar
1.byr 10 RB iuran warga
2. Byr masuk area 20 …"
Bukit Jaddhih;Negatif;spot foto2nya banyak sih, tiket masuknya jg ga mahal2 banget, cuma panasnya itu yg ga nahan wkwk. recomen kesini waktu hari biasa aja, jangan waktu hari libur apalagi long weekend karna bakalan tambah panas wkwk
Bukit Jaddhih;Negatif;Tempat bagus. Tapi panaaasss
Bukit Jaddhih;Negatif;Enak, nyaman, cuman hati2 aja klo ada yg narik htm lg setelah di lewat pos pembayaran pertama. Kemaren aku kena pungli, buat htm doang habis 50rb
Bukit Jaddhih;Negatif;Area tambang batu kapur yang masih aktif dan masih banyak truk-truk yang lalu lalang sehingga pengunjung harus ekstra hati-hati saat mengendarai kendaraan terutama saat naik ke bagian atas bukit. Disarankan membawa masker dan topi karena banyak debu kapur berterbangan
Bukit Jaddhih;Negatif;"sangat tidak recomended, punglinya terlalu banyak, tempat banyak sampah tidak terawat
mohon maaf harus jujur, kasian yg jauh2 datang malah kecewa"
Bukit Jaddhih;Negatif;Tempatnya sebetulnya bagus, tapi sayang banyak pungutan, dri awal masuk karcis (dihitung perorang) kalau mau poto di spot yg bagus bayar lagi
Bukit Jaddhih;Negatif;"Tidak disarankan apabila googlemap mengambil titik ini, pindahkan titik point ke LAKE BLUE HILL JADDIH atau PEMANDIAN KOLAM RENANG GUA PUTE.
Di titik ini akses jalan sangat sulit dilalui mobil dan banyak orang (memaksa seperti preman) menarik biaya 5rb-30rb dibeberapa titik jalan.. -_-"
Bukit Jaddhih;Negatif;"Semua tmpt parkir bayarnya maksimal..
Kirain di awal byr jaddih hill sbsr 20rb sdh tmasuk smua daerah skitar.. krn tulisannya goa pote jg.. eh tyta cm parkir dan numpang liat dr atas.. byr jg...
Busetttt"
Bukit Jaddhih;Negatif;Disini panas. Banget. Kurang bisa disarankan soalnya masih banyak premannya mintain uang masuk. Ada kalau habis 50000 disini cuma untuk masuk di tempat pertama, kemudian bayar parkir, jalan ke mana dikit bayar lagi bayar lagi. Kurang …
Bukit Jaddhih;Negatif;Hanya bukit kapur saja yg dpt dinikmati, telaganya saat saya berkunjung sdg surut krn musim kemarau, cuma yg paling mengganggu adalah terlalu byk pungli dimana2, setiap mau menuju suatu area selalu ada saja org yg meminta uang, per org …
Bukit Jaddhih;Negatif;halo, review buat kunjungan bukit jaddih, sebenarnya asik sih kalau buat liburan atau sekedar refreshing ya, namun pengelolaan di bukit jaddih ini masih harus ditingkatkan lagi, karena bayar tiket masuknya tiap titik ?????? …
Bukit Jaddhih;Negatif;Dikolam gak ada airnya, masih dalam pengembangan yg masih jauh dari kata selesai, bagi pengendara motor hati2 karena jalan tidak rata jadi mudah tergelincir.
Bukit Jaddhih;Negatif;Mending mikir lagi deh kalo mau kesini, beneran banyak punglinya, baru masuk bis udah dimintain duit pas salah belok aja udah dimintain lagi, giliran sampe di depan danaunya dimintain lagi sampe ditungguin padahal posisi kita rombongan yang …
Bukit Jaddhih;Negatif;Masih perlu dikembangkan lagi
Bukit Jaddhih;Negatif;Jalannya masih Rusak,. Maklum masih ada proses penambangan
Bukit Jaddhih;Negatif;Sbtlnya ini tempat pegunungan kapur yg sdh terkikis. Tp lumayan juga jadi objek untuk foto2.. jgn dtg siang. Lbh baik pagi. Krn madura daerah yg panas. Syg sekali jika tmpt ini tdk dimanfaatkan smua spotnya
Bukit Jaddhih;Negatif;Kenapa ya kebanyakan tempat wisata di Indonesia tdk dikelola dg baik, salah satunya ya bukit Jaddih ini, bukannya seneng ketempat ini tp yg ada malah kecewa sekaligus geregetan, terutama mslh tarif masuk...bukan masalah besarnya tarif tp …
Bukit Jaddhih;Negatif;kesini pertama kali bareng sama calon istri, dan konon masih rawan begal pada saat itu, tapi entah kenapa pas kesana pakai motor plat jawa tengah malah diajak ngobrol sama (mungkin calon) begal.. ngobrol lokasi pelarian begal madura di kota saya tinggal, dan mereka malah senyum senyum saja.. aman sampai pulang lagi ke surabaya
Bukit Jaddhih;Negatif;Teruntuk teman teman yg baru pertama kali datang ke bukit jaddih, banyak keluhan kekecewaan karna hanya itu itu saja pemandangannya, di bagian paling atas ada hamparan semacam sabana hijau cukup luas dan indah yg bisa melihat kota bangkalan keseluruhannya, bisa tanya penduduk setempat bagi yg masih bingung
Bukit Jaddhih;Negatif;parkir mahal, tiket masuk anak batita di itung juga, akses jalan sempit sering papasan sama dam truk
Bukit Jaddhih;Negatif;Wisata yang cukup potensial di Madura dan dekat Surabaya, akan tetapi belum dikelola secara baik, jadi mohon bisa dikelola melalui pemerintah atau swadaya masyarakat agar bisa lebih baik lagi dan tidak ada pungli.
Bukit Jaddhih;Negatif;Lokasi nya tidak jauh dari jalan tapi jalan dekat lokasi rusak parah. Suasana disini sangat panas. Disarankan membawa alat pelindung seperti topi, kacamata, tabir surya dll. Fasilitas masih kurang memadai. Cek review lagi sebelum berkunjung.
Bukit Jaddhih;Negatif;Banyak pungutan. Di pintu masuk pertama dimunta biaga parkir 5rb rupiah. Bbrp meter kemudian dimintain lagi yang 20rb. Pas buka pintu mobil diminta lagi uang 12rb....gak jelas banget deh....
Bukit Jaddhih;Negatif;Banyak sekali spot foto yg keren & bagus, disarankan datang pagi/sore, karna kalo siang panasnya minta ampun...
Bukit Jaddhih;Negatif;"Pengalaman wisata alam yang sangat menyenangkan, kondisi masih lumayan sepi dikarenakan berkunjung di hari jumat.
Kurang penunjuk arah yg jelas. Semoga kedepannya pengelolaan semakin baik lagi"
Bukit Jaddhih;Negatif;"Jalan masuk bisa dibilang parah bgt,
Karcis masuk bayar 2X, pertama 10k, kedua 5k per org,
Tp view nya indah menurut saya, masih terlihat alami, …"
Bukit Jaddhih;Negatif;tempat wisata ramah dikantong, hanya saja akses nya kurang nyaman, semoga mendapat perhatian & prioritas dr pemda setempat untuk akses menuju ke tmp wisata dan kedepannya makin tertata..???????? …
Bukit Jaddhih;Negatif;Bagus epik tempat nya hanya saja jalanan agak berkerikil bukan aspal (gak mulus lah) itu saja kendalanya...semoga saja dari pemerintah setempat bisa memperbaiki jalanan di sekitar wisata bukit Jaddih ke depannya ,
Bukit Jaddhih;Negatif;"Pemandangannya cukup instgramable.. bagus buat foto foto, hanya jalan akses kurang mulus, biaya parkir 20 rb.. bayar biaya masuk 5000 per orang..
Tempatnya belum dikelola secara profesional masih dikelola penduduk setempat. Tempatny agak kurang terawat .tp kalo dikelola lebih baik lagi bisa jadi hidden gemsnya di madura"
Bukit Jaddhih;Negatif;Pemandangannya bagus tetapi untuk kebersihan masih banyak sampah dimana-mana mungkin harus ditambah fasilitas tempat sampah
Bukit Jaddhih;Negatif;Sebuah bukit kapur yang kapurnya bisa dibuat untuk bangunan rumah.  Karena perpaduan kapur dengan genangan air sehingga membuat air di sekitarnya berwarna hijau. Ada sebuah gua namanya Goa Pote. Bagus viewnya. Tetapi untuk parkirnya mahal, 50 rb untuk bus kapasitas 30 orang.
Bukit Jaddhih;Negatif;Tempatnya panas. Tapi bagus untuk foto²
Bukit Jaddhih;Negatif;Tempat yang bagus untuk berfoto, namun tidak ada petunjuk untuk ke sana dan medan perjalanan cukup terjal. Pelayanan oleh pengelola kurang bagus.
Bukit Jaddhih;Negatif;tempat yang Instagram able banget.  jangan datang siang ... panas dan berdebu.  sebaiknya pas menjelang sore.  belum terkoordinir dengan baik, kemarin sempet bayar parkirnya 2x ( yang satunya gak dikasih karcis ) …
Bukit Jaddhih;Negatif;Tempat nya bagus, udara nya enak berangin, yang gatahan panas nya sama debu banget, karena masih banyak konstruksi goa pote nya. Dan banyak pekerja mengambil batu kapur nya.
Bukit Jaddhih;Negatif;Bagus sekali..sayang jalan ke sana sempit dan tidak ada petunjuk arah yang pasti, orang di sanapun ditanya banyak yang tidak tahu..
Bukit Jaddhih;Negatif;Lumayan bagus, jalannya buruk. Tapi pemandangannya keren karena jarang terlihat.
Bukit Jaddhih;Negatif;"Pintu masuknya g keliatan tandanya, panas sekali,.... sedikit sekali tempat berteduh, jgn lupa bawa payung dan sunblock klo g kebiasaan panas,
Masuk pertama 20k …"
Bukit Jaddhih;Positif;rekomended kalo lagi ke madura, cucok buat potopoto, hatihati cuaca sangat panas kalo sedang cerah, airnya biruuuu banget, masih merupakan tambang aktif jadi berisik suarasuara mesin, ada kolam renang dan ada gua juga, tempat pilihan karena terhitung dekat ddari surabaya, berbekal GPS dan feeling juga bisa nyampe dalam 40menit-an
Bukit Jaddhih;Negatif;Lokasinya bagus utk foto preweding maupun postweding. Sayang jalan menuju kesananya yg agak serem, banyak begal rumornya. Lbh baik menggunakan mobil bila kesana. Dan siapkan uang kecil krn banyak ditariki biaya masuk (alias pungli)
Bukit Jaddhih;Negatif;Tempatnya tidak sebagus di foto, panas dan terik tetapi spot foto dengan angel pengambilan gambar yang bagus akan buat foto kayak di luar negeri
Bukit Jaddhih;Negatif;View nya bagus, tapi untuk cuacanya sangat panas. Saran jika mau kesini naik motor lebih baik bawa masker karena banyak debu dari truk tambang yg lewat. Dan semoga di kelola dengan resmi biar tidak ada pungutan liar untuk masuk ke lokasi ini. Karena dari pengalaman saya dan rombongan sampai harus adu mulut karena pungli nya
Bukit Jaddhih;Negatif;Tempat bagus sayang belum didukung fasilitas jalan yg memadai dan pengelolaan yg baik.
Bukit Jaddhih;Negatif;Tempatnya bagus. Bersih. Tp panas sekali. 2x ditarik tiket masuk.
Bukit Jaddhih;Negatif;Tempat yg bagus buat foto foto, tapi jangan lupa bawa masker sama topi ya kalau kesana.. jalannya berkelok kelok dan berdebu (pas kesana musim kemarau) karena daerah pergambangan.. cukup dengan lima ribu rupiah uda bisa poto poto sepuasnya ?? …
Bukit Jaddhih;Negatif;Tempatnya bagus. Model wisata alam. Tp sayang, sy datang pas musim kemarau. Debunya luar biasa. Siap-siap kaca mata dan masker. Disisi yg lain masih ada aktivitas penambangan. Debu muncul jg dari lalu lalang truk penambangan ini. Kl boleh kasih saran, penambangan diliburkan saat hari libur
Bukit Jaddhih;Negatif;Tempat nya bagus banget dan terlalu panas karna mu gkin dari gunung kapurnya
Bukit Jaddhih;Negatif;"Bagus pemandangan nya..
Hanya saja fasilitas nya kurang baik."
Bukit Jaddhih;Negatif;bagus buat jadikan tempat wisata tapi panas banget
Bukit Jaddhih;Negatif;"tidak seindah dan sebagus 1-2 tahun lalu
kondisi danau buatan sangat mengenaskan"
Bukit Jaddhih;Negatif;Danaunya kyk gak terawat, aksesnya jg kurang bagus, tp mayan seh buat foto2
Bukit Jaddhih;Negatif;Semua bagus..  Sayangnya toiletnya airnya kotor
Bukit Jaddhih;Negatif;Bagus tapi panas bgt, banyak restribusi yg gak jelas, penunjuk arah tidak jelas
Bukit Jaddhih;Negatif;Nggak secantik dulu
Bukit Jaddhih;Negatif;Tempatnya bagus ......sayang bayarnya mahal
Bukit Jaddhih;Negatif;"Jaddih - Riwayatmu kini -
Dari sebuah Bukit kecil indah sampai Hari ini sebagai kawasan yang bahkan menurutku sudah tak layak lagi disebut sebagai sebuah Tempat Wisata. …"
Bukit Jaddhih;Negatif;tempatnya bagus, medannya susah kalau habis hujan (licin)
Bukit Jaddhih;Negatif;Minggu kemarin ngantar anak-anak wisata... Wisata ini diadakan oleh TPQ Al Firdaus tempat anak pertama belajar Tahfidz... …
Bukit Jaddhih;Positif;Takjud dengan segala yang diciptakan oleh-Nya. Bukit Jaddih merupakan destinasi wisata di Kabupaten Bangkalan Madura. Pemandangannya memang beda dari tempat wisata pada umumnya. …
Bukit Jaddhih;Netral;"Saya ke sini juni 2019

Bukit jaddih ini adalah penambangan kapur yang dijadikan lokasi wisata.. …"
Bukit Jaddhih;Netral;Bukit Jaddih merupakan lokasi penambangan kapur yang hingga saat ini masih aktif. Melihat polanya, kemungkinan tambang ini dahulu dikerjakan secara manual sebelum akhirnya menggunakan alat berat seperti saat ini. Pada lokasi yang sudah …
Bukit Jaddhih;Netral;"Goa pote, bangkalan
Msh di sebelahnya dg bukit jaddih juga.
Mungkin artinya goa putih, krn bekas galian gn kapur, jd pasti putih. "
Bukit Jaddhih;Netral;Bagus buat foto² rekomendasi kesini pagi atau sore sekalian, tutup jam 17.30
Bukit Jaddhih;Netral;"Masyaalloh,keren view.nya.tapi harus hati""debunya cukup tebal..pake kacamata biar ga kelilipan..habis dari sana jangan lupa cari carwash , hujan ga hujan debu.nya nempel tebel banget warna.nya putih.."
Bukit Jaddhih;Positif;"Bukit Kapur Jaddih

Tempat ini sebenarnya hanya tempat pertambangan batu kapur namun entah kenapa …"
Bukit Jaddhih;Positif;Butuh komitmen semua pihak, wabil khusus desa setempat utk mengembangkan wisata ini. Klo sukses pasti desanya makmur
Bukit Jaddhih;Positif;Perlu bawa payung,sunscreen,pake sepatu dan baju lengan panjang
Bukit Jaddhih;Positif;Salah satu tempat yang wajib dikunjungi kalo ke Madura
Bukit Jaddhih;Positif;Wisata Bukit Jaddih di Bangkalan merupakan tempat penambangan batu kapur dan masih berfungsi di beberapa lokasi. …
Bukit Jaddhih;Positif;Kemarin ke bukit jaddhih karena kebetulan mau jalan’ ke jembatan Suramadu. Pertama lihat foto’ dan ulasan di maps sempat buat kurang yakin ke bukit jaddihih, tetapi pada saat ke sana sangatlah diluar eksepetasi.
Bukit Jaddhih;Positif;Masuk uang yg punya jalan tambang 20rb, masuk ke parkir 5rb per org. View bagus bngt, tambang batu kapur aktif.
Bukit Jaddhih;Positif;salah satu wisata di madura yg wajib bgt dikunjungi. nanti kalian bakal disuguhi dgn pemandangan batu kapur yg cantikkk bgt warna putih gini, ada danaunya jg loh, cakep bgt klo buat foto2. tapi medan utk kesini agak jelek karena banyak bebatuan jalannya. yg mau liburan ke madura, coba kesini deh guys?? …
